literature_id,reaction_id,assay_type,assay_details,solvent_buffer,ph,ph_details,temperature_celsius,expression_host,expression_vector,expression_induction
PMID33969584,reaction_1,in vitro,Aminoacylation assay measuring pyrophosphate (PPi) release via a malachite green assay.,"30 mM HEPES (pH 7.5), 150 mM NaCl, 30 mM KCl, 50 mM MgCl2, 1 mM DTT, 2 U/ml E. coli inorganic pyrophosphatase",7.5,,37.0,Escherichia coli BL-21 strain,,"Expressed in accordance with methods already published [13,18]."
PMID33977577,reaction_1,in vivo,Whole-cell decolorization assay using live Staphylococcus sp. strain MEH038S cells.,Nutrient broth (beef extract 1 g/L; yeast extract 2 g/L; peptone 5 g/L; sodium chloride 5 g/L),6.5,Optimal pH for decolorization. High efficiency (>90%) observed over pH 6-9.5.,35.0,Staphylococcus sp. MEH038S,,
PMID33978969,reaction_1,in vitro,Enzyme assays with heterologously expressed P450 in yeast microsomes.,0.1M NaPi buffer,7.0,Optimal pH for activity.,27.0,Saccharomyces cerevisiae strain WAT21,pYeDP60_GW® or pYeDP60,
PMID33979123,reaction_1,in vitro,Cell-free ELISA-type binding inhibition assay. Also tested in pseudovirus entry assays (BacMam and VSV-ΔG based).,"Binding buffer: 20 mM HEPES, pH 6.8. Blocking buffer: SuperBlock (PBS).",6.8,,25.0,,,
PMID33979123,reaction_2,in vitro,Cell-free ELISA-type binding assay.,"Binding buffer: 20 mM HEPES, pH 6.8. Blocking buffer: SuperBlock (PBS).",6.8,,25.0,,,
PMID33979123,reaction_3,in vitro,Cell-free ELISA-type binding inhibition assay.,"Binding buffer: 20 mM HEPES, pH 6.8. Blocking buffer: SuperBlock (PBS).",6.8,,25.0,,,
PMID33979123,reaction_4,in vitro,Cell-free ELISA-type binding assay.,"Binding buffer: 20 mM HEPES, pH 6.8. Blocking buffer: SuperBlock (PBS).",6.8,,25.0,,,
PMID33979649,reaction_1,in vitro,Enzyme kinetics assay,"20 mM Tris-HCl, 100 mM NaCl, 5 mM 2-hydroxy-1-ethanethiol, pH 7.8",7.8,,,Escherichia coli BL21(DE3),modified pET32a,"0.1 mM IPTG, 16°C for 18 hours, with 0.1 mM zinc chloride"
PMID33979649,reaction_2,in vitro,Enzyme kinetics and inhibitor screening (HTS) assay,"20 mM Tris-HCl, 100 mM NaCl, 5 mM 2-hydroxy-1-ethanethiol, pH 7.8",7.8,,,Escherichia coli BL21(DE3),modified pET32a,"0.1 mM IPTG, 16°C for 18 hours, with 0.1 mM zinc chloride"
PMID33979649,reaction_3,in vitro,IC50 determination assay,"20 mM Tris-HCl, 100 mM NaCl, 5 mM 2-hydroxy-1-ethanethiol, pH 7.8",7.8,,37.0,Escherichia coli BL21(DE3),modified pET32a,"0.1 mM IPTG, 16°C for 18 hours, with 0.1 mM zinc chloride"
PMID33979649,reaction_4,in vivo,Cellular cleavage assay in HEK293T cells,DMEM cell culture medium,,Physiological pH,37.0,HEK293T cells,,
PMID33979649,reaction_5,in vitro,Qualitative cleavage assay,Not specified,,,,Escherichia coli BL21(DE3),,
PMID33979649,reaction_6,in vivo,Cellular deISGylation assay in A549 cells,DMEM cell culture medium,,Physiological pH,37.0,A549 cells,,
PMID33979735,reaction_1,in vivo,Cell-based assay measuring inhibition of leucine-dependent S6K phosphorylation in SW620 human colon cancer cells.,"Leucine-free RPMI 1640 media, then stimulated with leucine-containing DMEM for 15 min.",,,37.0,,,
PMID33979735,reaction_2,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_3,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_4,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_5,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_6,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_7,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_8,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_9,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33979735,reaction_10,in vitro,Microsomal stability assay with 1 mg/mL pooled human liver microsomal protein and 1 mM NADPH.,0.1 mM PBS,,,37.0,,,
PMID33983672,reaction_1,in vitro,Intrinsic tryptophan fluorescence quenching was used to determine the substrate-binding affinity (Kd) of the detergent-solubilized protein.,"20 mM Tris-HCl, pH 7.5, 100 mM NaCl, and 0.04% (wt/vol) DDM",7.5,,25.0,Escherichia coli C41(DE3),pMR4-styMdtM-TEV-His8,"0.1 mM IPTG, 30°C, 3 hours"
PMID33983672,reaction_2,in vitro,Intrinsic tryptophan fluorescence quenching was used to determine the substrate-binding affinity (Kd) of the detergent-solubilized protein.,"20 mM Tris-HCl, pH 7.5, 100 mM NaCl, and 0.04% (wt/vol) DDM",7.5,,25.0,Escherichia coli C41(DE3),pMR4-styMdtM-TEV-His8,"0.1 mM IPTG, 30°C, 3 hours"
PMID33983672,reaction_3,in vitro,Intrinsic tryptophan fluorescence quenching was used to determine the substrate-binding affinity (Kd) of the detergent-solubilized protein.,"20 mM Tris-HCl, pH 7.5, 100 mM NaCl, and 0.04% (wt/vol) DDM",7.5,,25.0,Escherichia coli C41(DE3),pMR4-styMdtM-TEV-His8,"0.1 mM IPTG, 30°C, 3 hours"
PMID33983672,reaction_4,in vitro,Intrinsic tryptophan fluorescence quenching was used to determine the substrate-binding affinity (Kd) of the detergent-solubilized protein.,"20 mM Tris-HCl, pH 7.5, 100 mM NaCl, and 0.04% (wt/vol) DDM",7.5,,25.0,Escherichia coli C41(DE3),pMR4-styMdtM-TEV-His8,"0.1 mM IPTG, 30°C, 3 hours"
PMID33990581,reaction_1,in vitro,Enzyme activity assays with purified protein.,"50 mM Tris-HCl, 10% (w/v) glycerol, pH 7.0",7.0,,30.0,E. coli Rosetta (DE3),pET-duet-1,"0.5 mM IPTG, 16 °C, overnight"
PMID33990581,reaction_2,in vitro,Enzyme activity assays with purified protein.,"50 mM Tris-HCl, 10% (w/v) glycerol, pH 7.0",7.0,,30.0,E. coli Rosetta (DE3),pET-duet-1,"0.5 mM IPTG, 16 °C, overnight"
PMID33990581,reaction_3,in vitro,Enzyme activity assays with purified protein.,"50 mM Tris-HCl, 10% (w/v) glycerol, pH 7.0",7.0,,30.0,E. coli Rosetta (DE3),pET-duet-1,"0.5 mM IPTG, 16 °C, overnight"
PMID33990581,reaction_4,in vitro,Enzyme activity assays with purified protein.,"50 mM Tris-HCl, 10% (w/v) glycerol, pH 7.0",7.0,,30.0,E. coli Rosetta (DE3),pET-duet-1,"0.5 mM IPTG, 16 °C, overnight"
PMID33990581,reaction_5,in vitro,Enzyme activity assays with purified protein.,"50 mM Tris-HCl, 10% (w/v) glycerol, pH 7.0",7.0,,30.0,E. coli Rosetta (DE3),pET-duet-1,"0.5 mM IPTG, 16 °C, overnight"
PMID33990581,reaction_6,in vitro,Enzyme activity assays with purified protein.,"50 mM Tris-HCl, 10% (w/v) glycerol, pH 7.0",7.0,,30.0,E. coli Rosetta (DE3),pET-duet-1,"0.5 mM IPTG, 16 °C, overnight"
PMID33996018,reaction_1,in vitro,Bicelle activity assay to assess 13C-methane oxidation activity.,"25 mM PIPES, 250 mM NaCl, 0.02% DDM, with DMPC:CHAPSO (2.8:1) bicelles.",7.2,,30.0,Methylococcus capsulatus (Bath),,Enzyme was isolated from natively grown M. capsulatus (Bath) cells.
PMID33999624,reaction_1,in vitro,A coupled enzyme assay was used to quantitatively analyze the inhibitory rate of HPPD inhibitors by monitoring maleylacetoacetate at 318 nm.,Synthesized compounds were dissolved in DMSO.,,Not specified,,,,
PMID34010508,reaction_1,in vitro,CYP121 in vitro enzyme inhibition assay,PBS buffer,7.2,,30.0,Escherichia coli K12 BL21 (DE3),pHAT2/cyp121,
PMID34019767,reaction_1,in vitro,Cleavage of CFP-YFP fusion protein substrate and native protein from bovine heart lysates.,25 mM HEPES (pH 7.4) containing 0.1% Tween-20,7.4,,23.0,BL21(DE3) pLysS E. coli,pet15b,"0.5 mM IPTG, 17 °C, ~17 h"
PMID34019767,reaction_2,in vitro,Cleavage of CFP-YFP fusion protein substrate and native protein from human serum.,MPER,7.6,pH of MPER used in serum assay,23.0,BL21(DE3) pLysS E. coli,pet15b,"0.5 mM IPTG, 17 °C, ~17 h"
PMID34019767,reaction_3,in vitro,Cleavage of CFP-YFP fusion protein substrates and a recombinant FOXP3 fragment.,MPER,,,23.0,BL21(DE3) pLysS E. coli,pet15b,"0.5 mM IPTG, 17 °C, ~17 h"
PMID34019767,reaction_4,in vitro,Cleavage of CFP-YFP fusion protein substrate.,,,,23.0,BL21(DE3) pLysS E. coli,pet15b,"0.5 mM IPTG, 17 °C, ~17 h"
PMID34043997,reaction_1,in vitro,Enzyme activity assay with detergent-solubilized mitochondria,"50 mM Tris, 1 mg/mL palmitoyl-lysophosphatidylcholine, 0.1% Brij-35, 2 μM rotenone",8.0,,37.0,,,
PMID34043997,reaction_2,in vitro,Enzyme activity assay with detergent-solubilized mitochondria,"33 mM Tris, 1 mM MgCl2, 0.1% Triton X-100, 0.1 mM NADP+",7.4,,37.0,,,
PMID34043997,reaction_3,in vitro,Enzyme activity assay with detergent-solubilized mitochondria,"33 mM Tris, 5 mM MnCl2, 0.1% Triton X-100, 0.3 mM NADP+",7.4,,37.0,,,
PMID34043997,reaction_4,in vitro,Enzyme activity assay with detergent-solubilized mitochondria,"33 mM Tris, 1 mM MgCl2, 0.1% Triton X-100, 270 μM ADP, 1 mM NADP+",7.4,,37.0,,,
PMID34043997,reaction_5,in vitro,Enzyme activity assay with detergent-solubilized mitochondria,"33 mM Tris, 1 mM MgCl2, 0.1% Triton X-100, 270 μM ADP, 0.5 mM NAD+",7.4,,37.0,,,
PMID34043997,reaction_6,in vitro,Enzyme activity assay with detergent-solubilized mitochondria,"50 mM Tris, 0.1% Triton X-100, 50 μM acetyl-CoA, and 100 μM 5,5′-dithiobis(2-nitrobenzoic acid) (DTNB)",8.0,,37.0,,,
PMID34043997,reaction_7,in vitro,Indirect enzyme activity assay based on inhibition of superoxide-driven NADH oxidation in skeletal muscle homogenate supernatants.,"50 mM potassium phosphate buffer, 0.25 mM NADH, 5 mM EDTA, 2.5 mM MnSO4, 4 mM KCN",7.4,,37.0,,,
PMID34043997,reaction_8,in vitro,Enzyme activity assay with detergent-disrupted isolated mitochondria and supernatant from homogenate.,"225 mM manitol, 75 mM sucrose, 10 mM KCl, 10 mM Tris, 10 mM KH2PO4, 2 mM MgCl2, 500 μM EGTA, 1 mM NADP+, 0.1% Triton X-100",7.15,,37.0,,,
PMID34048880,reaction_1,in vitro,succinate-gloTM JmjC demethylase/hydroxylase assay,Not specified,,Not specified,,Escherichia coli BL21 (DE3),pET-28a,N-terminal 6xHistidine (His6) tag
PMID34053981,reaction_1,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_2,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_3,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_4,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_5,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_6,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_7,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_8,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_9,in vitro,Chemoenzymatic synthesis of N-acyl amides.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34053981,reaction_10,in vitro,Detection of reaction intermediate.,"Not specified, but required MgCl2.",,,,Escherichia coli,,
PMID34055457,reaction_1,in vitro,Neutron and X-ray crystallography of a pseudo-Michaelis complex (ecDHFR-folate-NADP+) to investigate the protonation step of the catalytic mechanism.,"15% PEG 400, 100 mM MnCl2, 100 mM NaAc, in D2O",4.5,Neutron diffraction data collected at pH 4.5. Compared with a structure at pH 7.0.,18.0,,,
PMID34056479,reaction_1,in vitro,m6A antibody-based ELISA enzyme inhibition assay using EpiQuik m6A RNA methylation Quantification Colorimetric Kit,"50 mM Tris-HCl, 300 μM 2OG, 280 μM (NH4)2Fe(SO4)2 and 2 mM L-ascorbic acid",7.5,,25.0,Baculovirus expression system,,
PMID34060308,reaction_1,in vitro,,Not specified,,Not specified,,,,
PMID34060308,reaction_2,in vitro,,Not specified,,Not specified,,,,
PMID34060308,reaction_3,in vitro,,Not specified,,Not specified,,,,
PMID34060308,reaction_4,in vitro,,Not specified,,Not specified,,,,
PMID34060308,reaction_5,in vivo,Cotranslational cysteine conversion in the Endoplasmic Reticulum.,Cellular environment (Endoplasmic Reticulum),,Physiological pH of the ER,37.0,"HEK-293 cells, CHO cells",,
PMID34060308,reaction_6,in vitro,,Not specified,9.0,"pH 9 mentioned in the context of using DTT to ensure the cysteine thiol is in its free, reduced state for conversion.",,,,
PMID34065782,reaction_1,in vitro,Functional enzyme expressed in E. coli JM109 cells.,,,,,Escherichia coli JM109,,
PMID34065782,reaction_2,in vitro,Functional enzyme expressed in E. coli JM109 cells.,,,,,Escherichia coli JM109,,
PMID34065782,reaction_3,in vitro,Functional enzyme expressed in E. coli JM109 cells.,,,,,Escherichia coli JM109,,
PMID34065782,reaction_4,in vitro,Functional enzyme expressed in E. coli BL21(DE3) cells.,,,,,Escherichia coli BL21(DE3),,
PMID34065782,reaction_5,in vitro,Functional enzyme expressed in E. coli BL21(DE3) cells. This substrate is preferred over N-debenzoyl-2'-deoxy-taxol.,,,,,Escherichia coli BL21(DE3),,
PMID34065782,reaction_6,in vitro,Functional enzyme expressed in E. coli BL21(DE3) cells. This is a tested surrogate substrate.,,,,,Escherichia coli BL21(DE3),,
PMID34065782,reaction_7,in vitro,Enzyme characterized to use taxusin as a substrate.,,,,,,,
PMID34065782,reaction_8,in vitro,Enzyme characterized to use taxusin as a substrate.,,,,,,,
PMID34065782,reaction_9,in vitro,Enzyme characterized to convert the product of T7βOH.,,,,,,,
PMID34065782,reaction_10,in vitro,Enzyme characterized to convert the product of T2αOH.,,,,,,,
PMID34065782,reaction_11,in vivo,Reaction characterized in Ginkgo biloba cells.,,,,,Ginkgo biloba cells,,
PMID34065782,reaction_12,in vitro,Enzyme isolated from Taxus plants and characterized.,,,,,,,
PMID34065782,reaction_13,in vitro,Enzyme isolated from Taxus plants and tested with alternative acyl donors.,,,,,,,
PMID34065782,reaction_14,in vitro,Enzyme isolated from Taxus plants and tested with alternative acyl donors.,,,,,,,
PMID34065782,reaction_15,in vitro,Enzyme isolated from Taxus plants and tested with alternative acyl donors.,,,,,,,
PMID34069008,reaction_1,in vitro,Spectrophotometric assay measuring the release of CoA from 3HB-CoA at 412 nm using DTNB.,100 mM Tris-HCl buffer,7.8,,25.0,,,
PMID34069008,reaction_2,in vivo,Whole-cell biosynthesis in A. vinelandii ∆Avin_16040 mutant strain.,MMPHA minimal medium with 30 g/L fructose as primary carbon source and 2 g/L sodium 4-hydroxybutyrate as precursor.,7.0,,30.0,Azotobacter vinelandii ∆Avin_16040,,
PMID34069008,reaction_3,in vivo,Whole-cell biosynthesis in A. vinelandii ∆Avin_16040 mutant strain.,"MMPHA minimal medium with 30 g/L fructose as primary carbon source and 2 g/L 1,4-butanediol as precursor.",7.0,,30.0,Azotobacter vinelandii ∆Avin_16040,,
PMID34069008,reaction_4,in vivo,Whole-cell biosynthesis in A. vinelandii ∆Avin_16040 mutant strain.,MMPHA minimal medium with 30 g/L fructose as primary carbon source and 2 g/L gamma-butyrolactone as precursor.,7.0,,30.0,Azotobacter vinelandii ∆Avin_16040,,
PMID34069008,reaction_5,in vivo,Whole-cell biosynthesis in A. vinelandii ∆Avin_16040 mutant strain.,MMPHA minimal medium with 30 g/L fructose as primary carbon source and 2 g/L sodium heptanoate as precursor.,7.0,,30.0,Azotobacter vinelandii ∆Avin_16040,,
PMID34069008,reaction_6,in vivo,Whole-cell biosynthesis using heterologously expressed enzyme.,"MMPHA minimal medium with 30 g/L fructose as primary carbon source and 2 g/L 1,4-butanediol as precursor.",7.0,,30.0,Cupriavidus necator Re2058,pCB113,
PMID34069009,reaction_1,in vivo,Whole-cell biotransformation using engineered E. coli.,"M9 medium (glucose (0.4%, w/v), Na2HPO4 (40 mM), NaCl (0.25%, w/v), KH2PO4 (17 mM), NH4Cl (19 mM), MgSO4 (2 mM), MCaCl2 (1 mM))",,,28.0,Escherichia coli BL21* (DE3),Co-expression of P2 (pRSFDuet-HpaCB) and P3 (pETDuet-HpaBC),1 mM IPTG
PMID34069009,reaction_2,in vivo,Whole-cell biotransformation using engineered E. coli.,"M9 medium (glucose (0.4%, w/v), Na2HPO4 (40 mM), NaCl (0.25%, w/v), KH2PO4 (17 mM), NH4Cl (19 mM), MgSO4 (2 mM), MCaCl2 (1 mM))",,,28.0,Escherichia coli BL21* (DE3),Co-expression of P2 (pRSFDuet-HpaCB) and P3 (pETDuet-HpaBC),1 mM IPTG
PMID34069009,reaction_3,in vivo,Whole-cell biotransformation using engineered E. coli.,"M9 medium (glucose (0.4%, w/v), Na2HPO4 (40 mM), NaCl (0.25%, w/v), KH2PO4 (17 mM), NH4Cl (19 mM), MgSO4 (2 mM), MCaCl2 (1 mM))",,,28.0,Escherichia coli BL21* (DE3),Co-expression of P2 (pRSFDuet-HpaCB) and P3 (pETDuet-HpaBC),1 mM IPTG
PMID34069009,reaction_4,in vivo,Whole-cell biotransformation using engineered E. coli.,"M9 medium (glucose (0.4%, w/v), Na2HPO4 (40 mM), NaCl (0.25%, w/v), KH2PO4 (17 mM), NH4Cl (19 mM), MgSO4 (2 mM), MCaCl2 (1 mM))",,,28.0,Escherichia coli BL21* (DE3),Co-expression of P2 (pRSFDuet-HpaCB) and P3 (pETDuet-HpaBC),1 mM IPTG
PMID34069009,reaction_5,in vivo,Whole-cell biotransformation using engineered E. coli.,"M9 medium (glucose (0.4%, w/v), Na2HPO4 (40 mM), NaCl (0.25%, w/v), KH2PO4 (17 mM), NH4Cl (19 mM), MgSO4 (2 mM), MCaCl2 (1 mM))",,,28.0,Escherichia coli BL21* (DE3),Co-expression of P2 (pRSFDuet-HpaCB) and P3 (pETDuet-HpaBC),1 mM IPTG
PMID34069009,reaction_6,in vivo,Whole-cell biotransformation using engineered E. coli.,"M9 medium (glucose (0.4%, w/v), Na2HPO4 (40 mM), NaCl (0.25%, w/v), KH2PO4 (17 mM), NH4Cl (19 mM), MgSO4 (2 mM), MCaCl2 (1 mM))",,,28.0,Escherichia coli BL21* (DE3),Co-expression of P2 (pRSFDuet-HpaCB) and P3 (pETDuet-HpaBC),1 mM IPTG
PMID34078898,reaction_1,in vitro,Assay with microsomal protein from recombinant yeast. Substrate concentration was 100 µM.,Microsomes were prepared in TEK and TESB buffers. The reaction system contained 0.5 mg resuspended microsomal protein in a 500 μL volume.,,Not specified,,Saccharomyces cerevisiae (WAT11 strain),pESC-His,
PMID34078898,reaction_2,in vitro,Assay with microsomal protein from recombinant yeast. Substrate concentration was 100 µM.,Microsomes were prepared in TEK and TESB buffers. The reaction system contained 0.5 mg resuspended microsomal protein in a 500 μL volume.,,Not specified,,Saccharomyces cerevisiae (WAT11 strain),pESC-His,
PMID34078898,reaction_3,in vitro,Assay with microsomal protein from recombinant yeast. Substrate concentration was 100 µM.,Microsomes were prepared in TEK and TESB buffers. The reaction system contained 0.5 mg resuspended microsomal protein in a 500 μL volume.,,Not specified,,Saccharomyces cerevisiae (WAT11 strain),pESC-His,
PMID34080200,reaction_1,in vivo,Functional complementation and efflux assay in Saccharomyces cerevisiae ∆fre1 strain.,Yeast Nitrogen Base (YNB) medium for growth. Ferric reduction assay in 5 mM MES buffer.,5.5,pH of the ferric reduction activity assay buffer.,23.5,Saccharomyces cerevisiae ∆fre1,pFL61,
PMID34080200,reaction_2,in vivo,Efflux assay using 13C-labeled ascorbate injected into Xenopus laevis oocytes.,"ND96 medium (NaCl 96mM, KCl 2mM, 1.8mM MgCl2, CaCl2 1mM, 2.5mM Na-Pyruvate, HEPES-NaOH pH7.4)",5.5,"Efflux was measured at pH 5.5, 6.5, and 7.5. Optimal pH for efflux among those tested was 5.5.",20.0,Xenopus laevis oocytes,modified pGEM-HE vector,cRNA synthesized using HiScribe T7 ARCA mRNA Kit and injected (32 ng) into oocytes.
PMID34080200,reaction_3,in vivo,Quantification of ascorbate in vacuoles isolated from leaf protoplasts of wild-type and atdtx25-1 mutant plants.,"Vacuole isolation buffers (lysis buffer, vacuole buffer).",7.5,Vacuole buffer pH was 7.5. Lysis buffer pH was 8.0.,10.0,Arabidopsis thaliana,,
