literature_id,reaction_id,inhibitor_name,inhibition_type,inhibitor_smiles,synonyms,activity_qualitative,inhibition_qualitative,details,notes
PMID34163896,reaction_1,"(1R,5S,6R)-6-(carboxycarbonyl)-5-methyl-3-cyclohexene-1-carboxylic acid",,,,,,,
PMID34163896,reaction_1,4-(carboxycarbonyl)thiophene-2-carboxylic acid,,,,,,,
PMID34163896,reaction_1,5-(carboxycarbonyl)thiophene-2-carboxylic acid,,,,,,,
PMID34163896,reaction_1,2-carboxyphenylglyoxylic acid,,,,,,,
PMID34163896,reaction_1,3-carboxyphenylglyoxylic acid,,,,,,,
PMID34163896,reaction_1,4-carboxyphenylglyoxylic acid,,,,,,,
PMID34163896,reaction_1,2-(3-fluoro-4-carboxyphenyl)-2-oxoacetic acid,,,,,,,
PMID34163896,reaction_1,2-(2-fluoro-4-carboxyphenyl)-2-oxoacetic acid,,,,,,,
PMID34163896,reaction_1,2-(3-bromo-4-carboxyphenyl)-2-oxoacetic acid,,,,,,,
PMID34163896,reaction_1,2-(2-bromo-4-carboxyphenyl)-2-oxoacetic acid,,,,,,,
PMID34163896,reaction_1,2-(4-carboxy-3-methylphenyl)-2-oxoacetic acid,,,,,,,
PMID34163896,reaction_1,2-oxo-2-(4-carboxy-bicyclo[2.2.2]octan-1-yl)acetic acid,,,,,,,
PMID34163896,reaction_1,1-(carboxycarbonyl)cyclopropane-1-carboxylic acid,,,,,,,
PMID34171691,reaction_1,Arsenate(V),"Substrate inhibition was observed when plants were exposed to 5 mg/L As(V), causing a decrease in AR activity compared to exposure at 3 mg/L.",,,,,,
PMID34189909,reaction_1,Ketoconazole,Competitive protection,,,,,"Co-incubation with 1 µM ketoconazole completely abolished inactivation by 25 µM ERD, indicating inactivation occurs at the active site.",
PMID34189909,reaction_2,Ketoconazole,Competitive protection,,,,,"Co-incubation with 1 µM ketoconazole completely abolished inactivation by 25 µM ERD, indicating inactivation occurs at the active site.",
PMID34246414,reaction_1,non-labeled RBD,Competitive,,,,,,
PMID34246414,reaction_1,LCB1v3 miniprotein,Competitive,,,,,,
PMID34246414,reaction_1,SARS-CoV-1/2 spike RBD Llamabody VHH,Competitive,,,,,,
PMID34246414,reaction_1,Corilagin,,,,,Statistically significant 30% inhibition at 100 µM concentration.,,
PMID34246414,reaction_1,Cangrelor,,,,,No inhibition observed at concentrations up to 100 or 1000 µM.,,
PMID34246414,reaction_1,Elaidic acid,,,,,No inhibition observed at concentrations up to 100 or 1000 µM.,,
PMID34246414,reaction_1,Fenbendazole,,,,,No inhibition observed at concentrations up to 100 or 1000 µM.,,
PMID34246414,reaction_1,Enalapril maleate,,,,,No inhibition observed at concentrations up to 100 or 1000 µM.,,
PMID34246414,reaction_3,Heparin,"Partial (approx. 50%), allosteric",,,,,,
PMID34294705,reaction_1,oxalate,Competitive (implied by assay),,,,,Almost completely inhibited SO42- uptake at 50-fold excess concentration.,
PMID34294705,reaction_1,thiocyanate,Competitive (implied by assay),,,,,Significantly reduced SO42- uptake at 50-fold excess concentration.,
PMID34294705,reaction_1,acetate,Competitive (implied by assay),,,,,Modest inhibitory effect on SO42- transport at 50-fold excess concentration.,
PMID34294705,reaction_1,iodide,Competitive (implied by assay),,,,,Modest inhibitory effect on SO42- transport at 50-fold excess concentration.,
PMID34297466,reaction_1,thapsigargin,Irreversible,,,,,,Used as a control to confirm SERCA activity. 100 nM thapsigargin fully suppressed the ATP-induced current signal.
PMID34315109,reaction_3,Hypochlorous acid,,,,,,,
PMID34315109,reaction_4,Hydrogen peroxide,,,,,,,
PMID34327042,reaction_1,metyrapone,Used as a trap to measure koff for camphor. Binds to ligand-free P450cam.,,,,,,
PMID34340545,reaction_1,Bacteriophage T3 S-Adenosylmethionine lyase,"Allosteric inhibition via induced polymerization. SAMase mediates the head-to-tail assembly of MAT tetramers into filaments, which deforms the active site.",,,,,,
PMID34358993,reaction_1,"ED (N′,N’’-[oxybis (4,1-phenylenecarbonyl)]bis (3-methoxybenzohydrazide))",Not specified,,,,,,
PMID34364941,reaction_1,Tanshinone IIA sulfonate sodium,Competitive,,,,,,"Binding confirmed by Biolayer Interferometry (BLI) and Thermal Shift Assay (TSA), which showed a Tm increase of 1°C at pH 7.0. Docking and MD simulations suggest it inhibits by occupying the active pocket."
PMID34364941,reaction_2,Chloroxine,Interrupts the PLpro-ISG15 binding interface,,,,,,"The IC50 value of 7.24 ± 0.68 μM was determined using an in vitro fluorescence polarization competitive binding assay with inactive PLpro-C111S, not from this catalytic assay. Binding was confirmed by Biolayer Interferometry (BLI) with PLpro-C111S and Thermal Shift Assay (TSA), which showed a Tm increase of 2.5°C at pH 7.0. Docking and MD simulations suggest it binds near Arg65 at the PLpro-ISG15 interface."
PMID34364941,reaction_2,Tanshinone IIA sulfonate sodium,Competitive,,,,,,"Activity was confirmed qualitatively in cell-based assays, showing recovery of cellular ISGylation levels in a dose-dependent manner."
PMID34382711,reaction_1_EcFPR,NADP+,Product inhibition,,,,,,"In the presence of NADP+, the catalytic efficiency (kcat/Km) decreases 10-fold (from 8 to 0.8 µM⁻¹s⁻¹), with Km for NADPH increasing from 6.8 to 79 µM. This inhibition is dependent on residues R144 and R184."
PMID34420183,reaction_1,DMSO,Activity decreased at concentrations above 1% (v/v).,,,,,,
PMID34423563,reaction_1,SJB2-043,,,,,,,"Partial inhibitor, does not fully inhibit PLPro at 200 µM. Likely binds to an allosteric site."
PMID34423563,reaction_1,GRL0617,,,,,,,Fully inhibits PLPro at 200 µM.
PMID34423563,reaction_1,PR-619,,,,,,,Fully inhibits PLPro at 200 µM.
PMID34423563,reaction_1,TCID,,,,,,,Fully inhibits PLPro at 200 µM.
PMID34423563,reaction_1,SJB3-019A,,,,,,,"Partial inhibitor, does not fully inhibit PLPro at 200 µM."
PMID34423563,reaction_1,DUB-IN-3,,,,,,,"Partial inhibitor, does not fully inhibit PLPro at 200 µM."
PMID34423563,reaction_1,S130,,,,,,,Fully inhibits PLPro at 200 µM.
PMID34423563,reaction_2,SJB2-043,,,,,,,"Partial inhibitor, does not fully inhibit PLPro. The lower IC50 with this larger substrate suggests allosteric inhibition that is more sensitive to structural perturbations affecting Ub-AMC binding."
PMID34423563,reaction_2,GRL0617,,,,,,,"IC50 is comparable to that determined with Z-LRGG-AMC, suggesting a similar inhibition mechanism, likely active site binding."
PMID34423563,reaction_2,TCID,,,,,,,IC50 is comparable to that determined with Z-LRGG-AMC.
PMID34423563,reaction_2,PR619,,,,,,,IC50 is comparable to that determined with Z-LRGG-AMC.
PMID34423563,reaction_2,SBJ3-019a,,,,,,,"Displayed a complex, two-stage inhibition curve; IC50 was not calculated."
PMID34423563,reaction_2,DUB-IN-3,,,,,,,Displayed a simple inhibition curve that did not reach its plateau. Estimated IC50 value was above 10 µM.
PMID34604672,reaction_1,"2,4-dibromo-6-{[4-(4-nitro-phenyl)-thiazol-2-yl]-hydrazonomethyl}-phenol",,O=[N+]([O-])c1ccc(-c2csc(N/N=C/c3cc(Br)cc(Br)c3O)n2)cc1,,,,,Residual activity of 27.35% at 100 μM.
PMID34604672,reaction_1,1-(4-methoxy-phenyl)-2-(6-nitro-benzothiazol-2-ylsulfanyl)-ethanone,,COc1ccc(C(=O)CSc2nc3ccc([N+](=O)[O-])cc3s2)cc1,,,,,Residual activity of 11.53% (inhibits by 88.47%) at 100 μM.
PMID34604672,reaction_1,2-(2-tert-butyl-phenoxy)-N-(2-methyl-5-nitro-phenyl)-acetamide,,Cc1ccc([N+](=O)[O-])cc1NC(=O)COc1ccccc1C(C)(C)C,,,,,Residual activity of 14.41% at 100 μM.
PMID34604672,reaction_1,"4-(4-chloro-phenyl)-2-[2-(2,6-dimethyl-morpholin-4-yl)-acetylamino]-thiophene-3-carboxylic acid ethyl ester",,CCOC(=O)c1c(-c2ccc(Cl)cc2)csc1NC(=O)CN1CC(C)OC(C)C1,,,,,Residual activity of 21.67% at 100 μM.
PMID34604672,reaction_1,"2-[1-(4-iodo-2-methyl-phenyl)-2,5-dioxo-pyrrolidin-3-ylsulfanyl]-nicotinic acid",,Cc1cc(I)ccc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,,,,,Residual activity of 21.38% at 100 μM.
PMID35285984,reaction_1,"2-C-vinyl-D-erythritol-2,4-cyclodiphosphate","Irreversible, slow-binding, mechanism-based",,,,,,
PMID35515322,reaction_1,7-OH flavone,,,,,,,
PMID35515322,reaction_1,Chrysin,,,,,,,
PMID35515322,reaction_1,Baicalin,,,,,,,
PMID35515322,reaction_1,Baicalein,,,,,,,
PMID35515322,reaction_1,Apigenin,,,,,,,
PMID35515322,reaction_1,Luteolin,,,,,,,
PMID35515322,reaction_1,Hispidulin,,,,,,,
PMID35515322,reaction_1,Tangeretin,,,,,,,
PMID35515322,reaction_1,Nobiletin,,,,,,,
PMID35515322,reaction_1,Galangin,,,,,,,
PMID35515322,reaction_1,Kaempferol,,,,,,,
PMID35515322,reaction_1,Kaempferitrin,,,,,,,
PMID35515322,reaction_1,Quercetin,,,,,,,
PMID35515322,reaction_1,Myricetin,,,,,,,
PMID35515322,reaction_1,Fisetin,,,,,,,
PMID35515322,reaction_1,Rutin,,,,,,,
PMID35515322,reaction_1,Formononetin,,,,,,,
PMID35515322,reaction_1,Genistein,,,,,,,
PMID35515322,reaction_1,Daidzein,,,,,,,
PMID35515322,reaction_1,Biochanin A,,,,,,,
PMID35515322,reaction_1,Tectorigenin,,,,,,,
PMID35515322,reaction_1,Puerarin,,,,,,,
PMID35515322,reaction_1,Dihydromyricetin,,,,,,,
PMID35515322,reaction_1,Naringenin,,,,,,,
PMID35515322,reaction_1,Naringin,,,,,,,
PMID35515322,reaction_1,"ECG (2,3-cis)",,,,,,,
PMID35515322,reaction_1,"EGCG (2,3-cis)",,,,,,,
PMID35515322,reaction_1,"GCG (2,3-trans)",,,,,,,
PMID35521286,reaction_1,Compound 1,,CC(C)(C)C(O)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(O)[C@@H]1O,,,,,
PMID35521286,reaction_1,Compound 2,,CC(C)(CO)[C@@H](O)C(=O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(O)[C@@H]1O,,,,,
PMID35521286,reaction_1,Compound 3,,CC(C)(C)[C@@H](O)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)cccc32)[C@H](O)[C@@H]1O,,,,,
PMID35521286,reaction_1,Compound 4,,CC(C)(C)C([NH3+])C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(O)C1O,,,,,
PMID35521286,reaction_1,Compound 5,,CC(C)C([NH3+])C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C(O)C1O,,,,,
PMID35521286,reaction_1,Nafronyl oxalate,,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,,,,,
PMID35521286,reaction_1,Compound 6,,CC(C)(C)C1CCc2onc(C(=O)Nc3cnn(Cc4ccc5ccccc5c4)c3)c2C1,,,,,
PMID35521286,reaction_1,Actinomycin D,,,,,,,
PMID35521286,reaction_1,Compound 7,,COC(=O)c1cc2c(OCc3ccccc3)cc(N)cc2[nH]1,,,,,
PMID35521286,reaction_1,Compound 8,,C=C/C=C/C=C/c1cccc(NNC(=O)CCC(=O)O)c1,,,,,
PMID35521286,reaction_1,Compound 9,,C(#N)c1c(-c2ccc(-c3ccccc3)cc2)c(C(=O)O)n(C)c1C,,,,,
PMID35521286,reaction_1,Compound 10,,C(#N)c1ccc(-c2ccc(-c3c(C#N)c(C)n(C)c3C(=O)O)cc2)cc1,,,,,
PMID35521286,reaction_1,Compound 12,,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2c(c(-c3ccccc3)nn2C(=O)c2ccccc2)C1,,,,,
PMID35521286,reaction_1,Compound 14,,COc1ccc2c(c1)C=C(C(=O)NS(=O)(=O)c1cc3ccccc3o1)C2CC(=O)O,,,,,
PMID35521286,reaction_1,Compound 16,,COc1ccc2oc(C(=O)NCc3cc4ccc(OC)cc4n3C(=O)O)cc2c1,,,,,
PMID35521286,reaction_1,Compound 17,,Cc1nc2ccccn2c1C(=O)NNC(O)c1cccc2ccccc12,,,,,
PMID35521286,reaction_1,Compound 18,,O=C(CCN1C(=O)S/C(=C\c2ccc3c(c2)OCO3)C1=O)NNC(=O)c1cccnc1,,,,,
PMID35521286,reaction_1,Compound 19,,COc1cc(/C=C2\SC(=S)N(CCC(=O)NNC(=O)c3ccncc3)C2=O)cc(OC)c1OC,,,,,
PMID35521286,reaction_1,Compound 20,,O=C(CNc1cccc(CNC(=O)C(=O)NCc2ccco2)c1)C(=O)NCc1ccoc1,,,,,
PMID35521286,reaction_1,Compound 21,,Cc1ccc(C(=O)Nc2ccccc2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,,,,,
PMID35521286,reaction_1,Compound 22,,O=C(Nc1ccccc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(F)cc1,,,,,
PMID35521286,reaction_1,Compound 23,,Cc1nc2sc3ccccc3n2c1C(=O)NNC(=O)c1ccc(Oc2ccccc2)cc1,,,,,
PMID35521286,reaction_1,Compound 24,,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2c(c(-c3ccccc3)nn2C(=O)c2ccccc2)C1,,,,,
PMID35521286,reaction_1,Compound 26,,C(=O)(OC)c1c(NC(=O)c2ccc([N+](=O)[O-])s2)sc2c1CCN(S(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2,,,,,
PMID35521286,reaction_1,Compound 27,,COc1ccc(-n2cc(Cn3nc(-c4ccccc4)c4c3CCN(C(=O)Nc3ccc([N+](=O)[O-])cc3)C4)nn2)cc1,,,,,
PMID35625344,reaction_1,Verapamil,Not specified,,,,,,Presence of verapamil (at concentrations of 1x10⁻¹⁵ M and more) decreased the IC50 of carbenicillin in P. aeruginosa PAO1 from 29 ± 3.5 µg/mL to 21 ± 2 µg/mL.
PMID35625344,reaction_1,Curine,Not specified,,,,,,"Presence of curine (at plateau concentration, >= 1x10⁻¹⁵ M) decreased the IC50 of carbenicillin in P. aeruginosa IP104116 from 58 ± 3.5 µg/mL to 37 ± 1.5 µg/mL."
PMID35625344,reaction_1,Guattegaumerine,Not specified,,,,,,"Presence of guattegaumerine (at plateau concentration, >= 1x10⁻¹⁵ M) decreased the IC50 of carbenicillin in P. aeruginosa IP104116 from 58 ± 3.5 µg/mL to 42 ± 1 µg/mL."
PMID35625344,reaction_1,Triacetylguattegaumerine,Not specified,,,,,,"Presence of triacetylguattegaumerine (at plateau concentration, >= 1x10⁻¹⁵ M) decreased the IC50 of carbenicillin in P. aeruginosa IP104116 from 58 ± 3.5 µg/mL to 34 ± 1 µg/mL."
PMID35625344,reaction_2,Verapamil,Competitive (inferred from docking analysis),,,,,,"Presence of verapamil (at concentrations of 1x10⁻¹⁵ M and more) decreased the IC50 of novobiocin in P. aeruginosa PAO1 from 193 ± 3 µg/mL to 166 ± 2 µg/mL. At 1x10⁻⁷ M, it increased intracellular novobiocin accumulation by approximately 35%."
PMID35625344,reaction_2,Curine,Not specified,,,,,,Presence of curine (at plateau concentration) decreased the IC50 of novobiocin in P. aeruginosa IP104116 from 289 ± 3.5 µg/mL to 172.52 ± 4.94 µg/mL.
PMID35625344,reaction_2,Guattegaumerine,Not specified,,,,,,Presence of guattegaumerine (at plateau concentration) decreased the IC50 of novobiocin in P. aeruginosa IP104116 from 289 ± 3.5 µg/mL to 180.74 ± 7.28 µg/mL.
PMID35625344,reaction_2,Triacetylguattegaumerine,Not specified,,,,,,Presence of triacetylguattegaumerine (at plateau concentration) decreased the IC50 of novobiocin in P. aeruginosa IP104116 from 289 ± 3.5 µg/mL to 208.54 ± 2.43 µg/mL.
PMID35766403,reaction_1,Coenzyme A,Substrate inhibition,,,,,,
